2020年10月17日,16℃/13℃,北风1-2级/北风1-2级,阵雨/阵雨
2020年10月18日,17℃/11℃,北风1-2级/北风1-2级,小雨/多云
2020年10月19日,19℃/12℃,北风1-2级/北风1-2级,多云/多云
2020年10月20日,18℃/13℃,北风1-2级/北风1-2级,阴/阴
2020年10月21日,21℃/11℃,北风1-2级/北风1-2级,多云/多云
2020年10月22日,25℃/11℃,北风1-2级/北风1-2级,晴/晴
2020年10月23日,24℃/12℃,北风1-2级/北风1-2级,晴/晴
2020年10月24日,22℃/11℃,北风1-2级/北风1-2级,多云/多云
2020年10月25日,22℃/14℃,北风1-2级/北风1-2级,多云/多云
2020年10月26日,23℃/13℃,北风1-2级/北风1-2级,多云/多云
2020年10月27日,24℃/15℃,北风1-2级/北风1-2级,多云/晴
2020年10月28日,23℃/15℃,北风1-2级/北风1-2级,多云/多云
2020年10月29日,20℃/14℃,北风1-2级/北风1-2级,多云/多云
2020年10月30日,20℃/15℃,北风1-2级/北风1-2级,阴/阴
2020年10月31日,20℃/15℃,北风1-2级/北风1-2级,阴/小雨
2021年02月01日,11℃/7℃,北风1-2级/北风1-2级,小雨/阴
2021年02月02日,14℃/7℃,北风1-2级/北风1-2级,多云/小雨
2021年02月03日,15℃/7℃,北风1-2级/北风1-2级,小雨/小雨
2021年02月04日,12℃/8℃,北风1-2级/北风1-2级,小雨/小雨
2021年02月05日,10℃/8℃,北风1-2级/北风1-2级,小雨/多云
2021年02月06日,18℃/6℃,北风1-2级/北风1-2级,雾/晴
2021年02月07日,16℃/9℃,北风1-2级/北风1-2级,多云/中雨
2021年02月08日,11℃/8℃,北风1-2级/北风1-2级,小雨/小雨
2021年02月09日,10℃/7℃,北风1-2级/北风1-2级,小雨/中雨
2021年02月10日,10℃/7℃,北风1-2级/北风1-2级,小雨/小雨
2021年02月11日,17℃/6℃,北风1-2级/北风1-2级,多云/晴
2021年02月12日,17℃/8℃,北风1-2级/北风1-2级,多云/多云
2021年02月13日,17℃/8℃,北风1-2级/北风1-2级,多云/多云
2021年02月14日,22℃/9℃,南风1-2级/南风1-2级,多云/晴
2021年02月15日,21℃/8℃,北风1-2级/北风1-2级,多云/小雨
2021年02月16日,14℃/5℃,北风1-2级/北风1-2级,小雨/多云
2021年02月17日,18℃/6℃,北风1-2级/北风1-2级,多云/晴
2021年02月18日,20℃/7℃,北风1-2级/北风1-2级,晴/晴
2021年02月19日,21℃/7℃,北风1-2级/北风1-2级,晴/晴
2021年02月20日,23℃/8℃,北风1-2级/北风1-2级,晴/晴
2021年02月21日,26℃/11℃,南风1-2级/南风1-2级,晴/多云
2021年02月22日,24℃/16℃,南风1-2级/南风1-2级,阴/阵雨
2021年02月23日,25℃/14℃,北风1-2级/北风1-2级,多云/多云
2021年02月24日,22℃/10℃,北风1-2级/北风1-2级,小雨/小雨
2021年02月25日,8℃/5℃,北风1-2级/北风1-2级,小雨/小雨
2021年02月26日,6℃/4℃,北风1-2级/北风1-2级,小雨/阴
2021年02月27日,10℃/5℃,东风1-2级/东风1-2级,阴/阴
2021年02月28日,13℃/6℃,东北风1-2级/东北风1-2级,阴/小雨
2021年10月01日,34℃/24℃,南风1-2级/南风1-2级,晴/多云
2021年10月02日,37℃/26℃,南风1-2级/南风1-2级,晴/晴
2021年10月03日,37℃/24℃,南风1-2级/南风1-2级,晴/晴
2021年10月04日,37℃/25℃,南风1-2级/南风1-2级,晴/晴
2021年10月05日,37℃/20℃,北风1-2级/北风1-2级,晴/晴
2021年10月06日,30℃/18℃,北风3-4级/北风3-4级,多云/多云
2021年10月07日,24℃/17℃,北风3-4级/北风3-4级,多云/多云
2021年10月08日,22℃/18℃,北风1-2级/北风1-2级,阴/阴
2021年10月09日,20℃/18℃,北风1-2级/北风1-2级,中雨/中雨
2021年10月10日,19℃/13℃,北风1-2级/北风1-2级,小雨/阴
2021年10月11日,17℃/13℃,北风1-2级/北风1-2级,阴/阴
2021年10月12日,20℃/14℃,北风1-2级/北风1-2级,晴/阴
2021年10月13日,19℃/17℃,北风3-4级/北风3-4级,小雨/小雨
2021年10月14日,19℃/16℃,北风1-2级/北风1-2级,小雨/小雨
2021年10月15日,17℃/13℃,北风3-4级/北风3-4级,小雨/中雨
2021年10月16日,15℃/12℃,北风3-4级/北风3-4级,小雨/小雨
2021年10月17日,15℃/9℃,北风1-2级/北风1-2级,多云/阴
2021年10月18日,18℃/11℃,东风1-2级/东风1-2级,多云/晴
2021年10月19日,15℃/13℃,北风1-2级/北风1-2级,小雨/中雨
2021年10月20日,13℃/10℃,北风3-4级/北风3-4级,小雨/小雨
2021年10月21日,13℃/10℃,北风1-2级/北风1-2级,小雨/小雨
2021年10月22日,16℃/9℃,北风1-2级/北风1-2级,阴/阴
2021年10月23日,19℃/10℃,北风1-2级/北风1-2级,多云/晴
2021年10月24日,21℃/9℃,北风1-2级/北风1-2级,晴/晴
2021年10月25日,23℃/10℃,东北风1-2级/东北风1-2级,晴/晴
2021年10月26日,23℃/14℃,北风1-2级/北风1-2级,多云/多云
2021年10月27日,21℃/13℃,北风1-2级/北风1-2级,多云/小雨
2021年10月28日,22℃/16℃,东北风1-2级/东北风1-2级,多云/小雨
2021年10月29日,17℃/13℃,东北风1-2级/东北风1-2级,小雨/多云
2021年10月30日,21℃/14℃,东北风1-2级/东北风1-2级,多云/小雨
2021年10月31日,18℃/15℃,北风1-2级/北风1-2级,小雨/小雨
2020年06月01日,27℃/21℃,南风1-2级/南风1-2级,阵雨/多云
2020年06月02日,29℃/22℃,南风1-2级/南风1-2级,中雨/中雨
2020年06月03日,26℃/21℃,南风1-2级/南风1-2级,阵雨/多云
2020年06月04日,30℃/22℃,南风1-2级/南风1-2级,阵雨/大雨
2020年06月05日,26℃/22℃,南风1-2级/南风1-2级,小雨/多云
2020年06月06日,33℃/23℃,南风1-2级/南风1-2级,多云/阵雨
2020年06月07日,28℃/23℃,南风1-2级/南风1-2级,中雨/中雨
2020年06月08日,28℃/23℃,南风1-2级/南风1-2级,中雨/阵雨
2020年06月09日,27℃/23℃,南风1-2级/南风1-2级,小雨/小雨
2020年06月10日,28℃/23℃,北风1-2级/北风1-2级,中雨/小雨
2020年06月11日,30℃/24℃,南风1-2级/南风1-2级,多云/多云
2020年06月12日,34℃/26℃,南风1-2级/南风1-2级,多云/多云
2020年06月13日,34℃/26℃,南风1-2级/南风1-2级,晴/多云
2020年06月14日,34℃/26℃,南风1-2级/南风1-2级,晴/晴
2020年06月15日,34℃/25℃,南风1-2级/南风1-2级,晴/晴
2020年06月16日,35℃/25℃,南风1-2级/南风1-2级,晴/晴
2020年06月17日,34℃/26℃,南风3-4级/南风3-4级,晴/晴
2020年06月18日,31℃/23℃,南风1-2级/南风1-2级,阵雨/阵雨
2020年06月19日,28℃/22℃,北风1-2级/北风1-2级,阵雨/多云
2020年06月20日,32℃/23℃,南风1-2级/南风1-2级,多云/多云
2020年06月21日,34℃/26℃,南风1-2级/南风1-2级,多云/多云
2020年06月22日,30℃/24℃,南风1-2级/南风1-2级,中雨/大雨
2020年06月23日,25℃/23℃,北风1-2级/北风1-2级,阵雨/大雨
2020年06月24日,25℃/23℃,北风1-2级/北风1-2级,暴雨/小雨
2020年06月25日,30℃/24℃,北风1-2级/北风1-2级,阵雨/阵雨
2020年06月26日,32℃/25℃,南风1-2级/南风1-2级,多云/多云
2020年06月27日,34℃/25℃,南风1-2级/南风1-2级,多云/多云
2020年06月28日,34℃/26℃,南风1-2级/南风1-2级,晴/多云
2020年06月29日,31℃/25℃,南风1-2级/南风1-2级,阵雨/阵雨
2020年06月30日,32℃/25℃,北风1-2级/北风1-2级,小雨/中雨
2020年09月01日,35℃/23℃,北风1-2级/北风1-2级,晴/晴
2020年09月02日,34℃/22℃,北风1-2级/北风1-2级,晴/晴
2020年09月03日,32℃/21℃,北风1-2级/北风1-2级,多云/多云
2020年09月04日,23℃/21℃,北风1-2级/北风1-2级,中雨/阵雨
2020年09月05日,26℃/20℃,北风1-2级/北风1-2级,阵雨/多云
2020年09月06日,27℃/22℃,北风1-2级/北风1-2级,阵雨/多云
2020年09月07日,26℃/22℃,北风1-2级/北风1-2级,阵雨/阵雨
2020年09月08日,30℃/22℃,北风1-2级/北风1-2级,多云/多云
2020年09月09日,31℃/24℃,南风1-2级/南风1-2级,阵雨/小雨
2020年09月10日,27℃/22℃,北风1-2级/北风1-2级,中雨/阴
2020年09月11日,27℃/21℃,北风1-2级/北风1-2级,阴/小雨
2020年09月12日,25℃/21℃,北风1-2级/北风1-2级,阴/多云
2020年09月13日,26℃/21℃,北风1-2级/北风1-2级,阴/多云
2020年09月14日,25℃/21℃,北风1-2级/北风1-2级,阵雨/阵雨
2020年09月15日,26℃/20℃,北风1-2级/北风1-2级,小雨/小雨
2020年09月16日,23℃/19℃,北风1-2级/北风1-2级,小雨/中雨
2020年09月17日,20℃/17℃,北风1-2级/北风1-2级,小雨/小雨
2020年09月18日,21℃/16℃,北风1-2级/北风1-2级,小雨/阴
2020年09月19日,23℃/19℃,北风1-2级/北风1-2级,阴/阵雨
2020年09月20日,22℃/19℃,北风1-2级/北风1-2级,阴/小雨
2020年09月21日,23℃/19℃,北风1-2级/北风1-2级,小雨/小雨
2020年09月22日,22℃/18℃,北风1-2级/北风1-2级,小雨/小雨
2020年09月23日,20℃/17℃,北风1-2级/北风1-2级,小雨/小雨
2020年09月24日,23℃/18℃,北风1-2级/北风1-2级,阴/小雨
2020年09月25日,21℃/17℃,北风1-2级/北风1-2级,小雨/中雨
2020年09月26日,19℃/18℃,北风1-2级/北风1-2级,中雨/小雨
2020年09月27日,21℃/18℃,北风1-2级/北风1-2级,小雨/小雨
2020年09月28日,22℃/18℃,北风1-2级/北风1-2级,小雨/小雨
2020年09月29日,21℃/19℃,北风1-2级/北风1-2级,中雨/小雨
2020年09月30日,24℃/19℃,北风1-2级/北风1-2级,多云/多云
2020年07月01日,30℃/24℃,北风1-2级/北风1-2级,中雨/阵雨
2020年07月02日,32℃/25℃,南风1-2级/南风1-2级,阵雨/阵雨
2020年07月03日,30℃/24℃,南风1-2级/南风1-2级,阵雨/阵雨
2020年07月04日,33℃/25℃,南风1-2级/南风1-2级,小雨/多云
2020年07月04日,33℃/25℃,南风1-2级/南风1-2级,小雨/多云
2020年07月05日,34℃/27℃,南风1-2级/南风1-2级,晴/晴
2020年07月05日,34℃/27℃,南风1-2级/南风1-2级,晴/晴
2020年07月06日,35℃/27℃,南风1-2级/南风1-2级,晴/晴
2020年07月07日,33℃/27℃,南风1-2级/南风1-2级,多云/多云
2020年07月08日,29℃/24℃,南风1-2级/南风1-2级,阵雨/大雨
2020年07月09日,29℃/24℃,南风1-2级/南风1-2级,小雨/小雨
2020年07月10日,27℃/24℃,南风1-2级/南风1-2级,中雨/小雨
2020年07月11日,32℃/25℃,南风1-2级/南风1-2级,多云/多云
2020年07月12日,34℃/25℃,南风1-2级/南风1-2级,多云/多云
2020年07月13日,32℃/24℃,北风1-2级/北风1-2级,阵雨/多云
2020年07月14日,33℃/25℃,南风1-2级/南风1-2级,晴/晴
2020年07月15日,35℃/25℃,南风1-2级/南风1-2级,晴/多云
2020年07月16日,35℃/25℃,南风1-2级/南风1-2级,晴/晴
2020年07月17日,35℃/27℃,南风1-2级/南风1-2级,晴/晴
2020年07月18日,34℃/27℃,南风1-2级/南风1-2级,晴/晴
2020年07月19日,28℃/23℃,北风1-2级/北风1-2级,中雨/中雨
2020年07月20日,26℃/22℃,北风1-2级/北风1-2级,阵雨/多云
2020年07月21日,34℃/25℃,南风1-2级/南风1-2级,晴/晴
2020年07月22日,35℃/26℃,南风1-2级/南风1-2级,晴/晴
2020年07月23日,36℃/25℃,南风1-2级/南风1-2级,晴/晴
2020年07月24日,36℃/26℃,南风1-2级/南风1-2级,晴/晴
2020年07月25日,35℃/26℃,南风1-2级/南风1-2级,晴/晴
2020年07月26日,35℃/24℃,南风1-2级/南风1-2级,多云/阵雨
2020年07月27日,26℃/23℃,北风1-2级/北风1-2级,大雨/阵雨
2020年07月28日,31℃/24℃,南风1-2级/南风1-2级,多云/多云
2020年07月29日,33℃/24℃,南风1-2级/南风1-2级,阵雨/多云
2020年07月30日,33℃/25℃,南风1-2级/南风1-2级,阵雨/阵雨
2020年07月31日,34℃/25℃,南风1-2级/南风1-2级,晴/晴
2020年08月01日,35℃/26℃,南风1-2级/南风1-2级,晴/晴
2020年08月02日,35℃/26℃,南风1-2级/南风1-2级,晴/晴
2020年08月03日,36℃/26℃,南风1-2级/南风1-2级,晴/晴
2020年08月04日,37℃/26℃,南风1-2级/南风1-2级,晴/多云
2020年08月05日,34℃/25℃,南风1-2级/南风1-2级,多云/阴
2020年08月06日,35℃/26℃,南风1-2级/南风1-2级,晴/晴
2020年08月07日,35℃/27℃,南风1-2级/南风1-2级,晴/晴
2020年08月08日,36℃/27℃,南风1-2级/南风1-2级,晴/晴
2020年08月09日,35℃/26℃,南风1-2级/南风1-2级,多云/阵雨
2020年08月10日,31℃/25℃,南风1-2级/南风1-2级,阵雨/多云
2020年08月11日,36℃/26℃,南风1-2级/南风1-2级,晴/晴
2020年08月12日,35℃/26℃,南风3-4级/南风3-4级,晴/晴
2020年08月13日,35℃/26℃,南风3-4级/南风3-4级,晴/晴
2020年08月14日,36℃/26℃,南风3-4级/南风3-4级,晴/晴
2020年08月15日,35℃/26℃,南风3-4级/南风3-4级,晴/晴
2020年08月16日,36℃/26℃,南风1-2级/南风1-2级,晴/晴
2020年08月17日,34℃/25℃,南风1-2级/南风1-2级,多云/晴
2020年08月18日,35℃/24℃,东南风1-2级/东南风1-2级,多云/晴
2020年08月19日,33℃/24℃,东南风1-2级/东南风1-2级,多云/晴
2020年08月20日,34℃/25℃,东南风1-2级/东南风1-2级,多云/多云
2020年08月21日,31℃/25℃,西南风1-2级/西南风1-2级,阴/阴
2020年08月22日,32℃/24℃,北风1-2级/北风1-2级,阵雨/多云
2020年08月23日,34℃/25℃,南风1-2级/南风1-2级,阵雨/晴
2020年08月24日,35℃/26℃,南风1-2级/南风1-2级,晴/阵雨
2020年08月25日,28℃/23℃,北风1-2级/北风1-2级,大雨/阵雨
2020年08月26日,32℃/21℃,北风1-2级/北风1-2级,多云/多云
2020年08月27日,34℃/23℃,北风1-2级/北风1-2级,晴/晴
2020年08月28日,35℃/23℃,北风1-2级/北风1-2级,晴/晴
2020年08月29日,35℃/24℃,北风1-2级/北风1-2级,晴/晴
2020年08月30日,34℃/24℃,南风1-2级/南风1-2级,晴/晴
2020年08月31日,35℃/24℃,南风1-2级/南风1-2级,晴/晴
2020年03月01日,19℃/9℃,北风1-2级/北风1-2级,多云/小雨
2020年03月02日,11℃/7℃,北风1-2级/北风1-2级,中雨/中雨
2020年03月03日,8℃/6℃,北风3-4级/北风3-4级,中雨/小雨
2020年03月04日,10℃/7℃,北风1-2级/北风1-2级,小雨/小雨
2020年03月05日,12℃/8℃,南风1-2级/南风1-2级,多云/阵雨
2020年03月06日,16℃/9℃,北风1-2级/北风1-2级,阵雨/小雨
2020年03月07日,14℃/11℃,北风1-2级/北风1-2级,小雨/小雨
2020年03月08日,16℃/12℃,北风1-2级/北风1-2级,小雨/中雨
2020年03月09日,15℃/8℃,北风3-4级/北风3-4级,小雨/多云
2020年03月10日,18℃/8℃,北风1-2级/北风1-2级,晴/多云
2020年03月11日,15℃/10℃,北风1-2级/北风1-2级,小雨/中雨
2020年03月12日,13℃/11℃,北风1-2级/北风1-2级,小雨/小雨
2020年03月13日,17℃/8℃,北风3-4级/北风3-4级,小雨/多云
2020年03月14日,20℃/10℃,北风1-2级/北风1-2级,晴/多云
2020年03月15日,22℃/9℃,北风1-2级/北风1-2级,晴/晴
2020年03月16日,16℃/11℃,北风1-2级/北风1-2级,阵雨/中雨
2020年03月17日,14℃/9℃,北风1-2级/北风1-2级,小雨/多云
2020年03月18日,22℃/10℃,南风1-2级/南风1-2级,多云/多云
2020年03月19日,26℃/13℃,北风1-2级/北风1-2级,晴/晴
2020年03月20日,27℃/13℃,南风1-2级/南风1-2级,晴/多云
2020年03月21日,28℃/18℃,南风1-2级/南风1-2级,多云/中雨
2020年03月22日,21℃/15℃,北风1-2级/北风1-2级,小雨/小雨
2020年03月23日,20℃/16℃,北风1-2级/北风1-2级,小雨/小雨
2020年03月24日,22℃/16℃,北风1-2级/北风1-2级,阵雨/阴
2020年03月25日,25℃/17℃,南风1-2级/南风1-2级,阵雨/阵雨
2020年03月26日,26℃/11℃,南风1-2级/南风1-2级,中雨/中雨
2020年03月27日,13℃/6℃,北风1-2级/北风1-2级,小雨/小雨
2020年03月28日,9℃/5℃,北风1-2级/北风1-2级,阴/中雨
2020年03月29日,9℃/6℃,北风1-2级/北风1-2级,中雨/中雨
2020年03月30日,11℃/7℃,北风1-2级/北风1-2级,小雨/小雨
2020年03月31日,15℃/7℃,北风1-2级/北风1-2级,多云/多云
2020年02月01日,12℃/6℃,北风1-2级/北风1-2级,多云/小雨
2020年02月02日,9℃/6℃,北风1-2级/北风1-2级,小雨/中雨
2020年02月03日,8℃/5℃,北风1-2级/北风1-2级,小雨/阴
2020年02月04日,12℃/5℃,北风1-2级/北风1-2级,多云/多云
2020年02月05日,14℃/5℃,北风1-2级/北风1-2级,小雨/中雨
2020年02月06日,8℃/4℃,北风1-2级/北风1-2级,中雨/阴
2020年02月07日,8℃/3℃,北风1-2级/北风1-2级,多云/小雨
2020年02月08日,8℃/4℃,北风1-2级/北风1-2级,阴/小雨
2020年02月09日,13℃/5℃,北风1-2级/北风1-2级,多云/多云
2020年02月10日,13℃/7℃,北风1-2级/北风1-2级,阵雨/阵雨
2020年02月11日,13℃/8℃,北风1-2级/北风1-2级,阵雨/小雨
2020年02月12日,19℃/8℃,北风1-2级/北风1-2级,阵雨/小雨
2020年02月13日,18℃/11℃,北风1-2级/北风1-2级,多云/阵雨
2020年02月14日,21℃/5℃,北风1-2级/北风1-2级,小雨/中雨
2020年02月15日,5℃/0℃,北风4-5级/北风4-5级,小雨/阴
2020年02月16日,11℃/-1℃,北风1-2级/北风1-2级,多云/晴
2020年02月17日,14℃/1℃,北风1-2级/北风1-2级,晴/多云
2020年02月18日,15℃/5℃,北风1-2级/北风1-2级,晴/晴
2020年02月19日,13℃/5℃,北风1-2级/北风1-2级,多云/多云
2020年02月20日,17℃/5℃,北风1-2级/北风1-2级,多云/多云
2020年02月21日,12℃/9℃,北风1-2级/北风1-2级,小雨/多云
2020年02月22日,16℃/8℃,北风1-2级/北风1-2级,多云/晴
2020年02月23日,21℃/10℃,南风1-2级/南风1-2级,晴/晴
2020年02月24日,25℃/14℃,南风1-2级/南风1-2级,晴/晴
2020年02月25日,25℃/15℃,南风1-2级/南风1-2级,多云/多云
2020年02月26日,18℃/13℃,北风1-2级/北风1-2级,阴/小雨
2020年02月27日,16℃/12℃,北风1-2级/北风1-2级,多云/多云
2020年02月28日,14℃/10℃,北风1-2级/北风1-2级,小雨/小雨
2020年02月29日,11℃/8℃,北风1-2级/北风1-2级,中雨/小雨
2020年04月01日,19℃/9℃,北风1-2级/北风1-2级,多云/阵雨
2020年04月02日,13℃/11℃,北风1-2级/北风1-2级,中雨/中雨
2020年04月03日,14℃/11℃,北风1-2级/北风1-2级,小雨/小雨
2020年04月04日,17℃/11℃,北风1-2级/北风1-2级,多云/小雨
2020年04月05日,18℃/11℃,北风1-2级/北风1-2级,阴/多云
2020年04月06日,20℃/10℃,北风1-2级/北风1-2级,多云/多云
2020年04月07日,23℃/11℃,北风1-2级/北风1-2级,多云/晴
2020年04月08日,23℃/11℃,北风1-2级/北风1-2级,多云/多云
2020年04月09日,27℃/15℃,南风1-2级/南风1-2级,晴/多云
2020年04月10日,25℃/9℃,北风1-2级/北风1-2级,中雨/大雨
2020年04月11日,10℃/5℃,北风3-4级/北风3-4级,小雨/晴
2020年04月12日,19℃/7℃,北风1-2级/北风1-2级,多云/晴
2020年04月13日,23℃/10℃,北风1-2级/北风1-2级,多云/晴
2020年04月14日,24℃/12℃,南风1-2级/南风1-2级,晴/晴
2020年04月15日,28℃/15℃,南风1-2级/南风1-2级,晴/晴
2020年04月16日,30℃/18℃,北风1-2级/北风1-2级,多云/阵雨
2020年04月17日,27℃/15℃,北风1-2级/北风1-2级,阵雨/阵雨
2020年04月18日,19℃/15℃,北风3-4级/北风3-4级,阵雨/中雨
2020年04月19日,23℃/13℃,北风1-2级/北风1-2级,多云/小雨
2020年04月20日,17℃/13℃,北风1-2级/北风1-2级,小雨/中雨
2020年04月21日,15℃/12℃,北风1-2级/北风1-2级,小雨/小雨
2020年04月22日,17℃/13℃,北风1-2级/北风1-2级,小雨/小雨
2020年04月23日,15℃/12℃,北风1-2级/北风1-2级,小雨/阴
2020年04月24日,22℃/11℃,北风1-2级/北风1-2级,多云/多云
2020年04月25日,25℃/14℃,南风1-2级/南风1-2级,晴/多云
2020年04月26日,28℃/17℃,北风1-2级/北风1-2级,晴/晴
2020年04月27日,31℃/16℃,南风1-2级/南风1-2级,晴/晴
2020年04月28日,30℃/17℃,南风1-2级/南风1-2级,晴/晴
2020年04月29日,32℃/19℃,南风1-2级/南风1-2级,晴/晴
2020年04月30日,31℃/20℃,南风1-2级/南风1-2级,多云/多云
2019年11月01日,26℃/14℃,北风1-2级/北风1-2级,晴/多云
2019年11月02日,24℃/14℃,北风1-2级/北风1-2级,多云/多云
2019年11月03日,26℃/12℃,北风1-2级/北风1-2级,晴/晴
2019年11月04日,24℃/11℃,北风1-2级/北风1-2级,晴/多云
2019年11月05日,22℃/14℃,北风1-2级/北风1-2级,晴/多云
2019年11月06日,19℃/11℃,北风1-2级/北风1-2级,阵雨/阵雨
2019年11月07日,24℃/10℃,北风1-2级/北风1-2级,晴/多云
2019年11月08日,23℃/10℃,北风1-2级/北风1-2级,晴/多云
2019年11月09日,23℃/11℃,北风1-2级/北风1-2级,晴/晴
2019年11月10日,24℃/13℃,北风1-2级/北风1-2级,多云/多云
2019年11月11日,25℃/14℃,北风1-2级/北风1-2级,晴/多云
2019年11月12日,26℃/15℃,北风1-2级/北风1-2级,多云/阵雨
2019年11月13日,15℃/10℃,北风3-4级/北风3-4级,小雨/阴
2019年11月14日,21℃/9℃,北风1-2级/北风1-2级,晴/晴
2019年11月15日,24℃/9℃,北风1-2级/北风1-2级,晴/晴
2019年11月16日,27℃/15℃,北风1-2级/北风1-2级,多云/晴
2019年11月17日,23℃/6℃,北风1-2级/北风1-2级,小雨/小雨
2019年11月18日,11℃/5℃,北风1-2级/北风1-2级,小雨/阴
2019年11月19日,17℃/7℃,北风1-2级/北风1-2级,阴/多云
2019年11月20日,18℃/8℃,北风1-2级/北风1-2级,多云/多云
2019年11月21日,17℃/9℃,东南风1-2级/东南风1-2级,多云/多云
2019年11月22日,21℃/10℃,北风1-2级/北风1-2级,多云/晴
2019年11月23日,25℃/12℃,北风1-2级/北风1-2级,晴/晴
2019年11月24日,21℃/6℃,北风3-4级/北风3-4级,多云/阵雨
2019年11月25日,7℃/4℃,北风3-4级/北风3-4级,阴/阴
2019年11月26日,7℃/4℃,北风1-2级/北风1-2级,阴/小雨
2019年11月27日,7℃/5℃,北风1-2级/北风1-2级,小雨/阴
2019年11月28日,8℃/5℃,北风1-2级/北风1-2级,阴/阴
2019年11月29日,8℃/5℃,北风1-2级/北风1-2级,阴/阴
2019年11月30日,8℃/5℃,北风1-2级/北风1-2级,阴/小雨
2019年09月01日,27℃/21℃,北风1-2级/北风1-2级,阵雨/阵雨
2019年09月02日,27℃/21℃,北风1-2级/北风1-2级,阵雨/阴
2019年09月03日,30℃/20℃,北风1-2级/北风1-2级,多云/多云
2019年09月04日,33℃/21℃,北风1-2级/北风1-2级,多云/多云
2019年09月05日,33℃/21℃,北风1-2级/北风1-2级,晴/多云
2019年09月06日,35℃/22℃,北风1-2级/北风1-2级,晴/多云
2019年09月07日,35℃/24℃,北风1-2级/北风1-2级,晴/晴
2019年09月08日,36℃/26℃,北风1-2级/北风1-2级,晴/多云
2019年09月09日,36℃/24℃,北风1-2级/北风1-2级,多云/阵雨
2019年09月10日,34℃/24℃,东南风1-2级/东南风1-2级,阵雨/阵雨
2019年09月11日,34℃/25℃,南风1-2级/南风1-2级,晴/晴
2019年09月12日,35℃/26℃,北风1-2级/北风1-2级,多云/多云
2019年09月13日,37℃/26℃,南风1-2级/南风1-2级,多云/晴
2019年09月14日,35℃/24℃,北风1-2级/北风1-2级,晴/晴
2019年09月15日,33℃/23℃,北风1-2级/北风1-2级,晴/晴
2019年09月16日,31℃/22℃,北风1-2级/北风1-2级,多云/多云
2019年09月17日,28℃/22℃,北风1-2级/北风1-2级,多云/多云
2019年09月18日,26℃/19℃,北风1-2级/北风1-2级,多云/多云
2019年09月19日,30℃/19℃,北风1-2级/北风1-2级,多云/晴
2019年09月20日,30℃/21℃,北风1-2级/北风1-2级,晴/多云
2019年09月21日,28℃/18℃,北风1-2级/北风1-2级,多云/晴
2019年09月22日,30℃/18℃,北风1-2级/北风1-2级,晴/晴
2019年09月23日,29℃/17℃,北风1-2级/北风1-2级,晴/晴
2019年09月24日,32℃/17℃,北风1-2级/北风1-2级,晴/晴
2019年09月25日,31℃/19℃,北风1-2级/北风1-2级,多云/多云
2019年09月26日,31℃/18℃,北风1-2级/北风1-2级,多云/晴
2019年09月27日,33℃/18℃,北风1-2级/北风1-2级,晴/晴
2019年09月28日,33℃/19℃,北风1-2级/北风1-2级,晴/晴
2019年09月29日,34℃/18℃,北风1-2级/北风1-2级,晴/晴
2019年09月30日,35℃/18℃,北风1-2级/北风1-2级,晴/晴
2019年08月01日,36℃/26℃,南风1-2级/南风1-2级,多云/多云
2019年08月02日,35℃/26℃,东南风1-2级/东南风1-2级,晴/晴
2019年08月03日,35℃/25℃,北风1-2级/北风1-2级,多云/多云
2019年08月04日,35℃/26℃,北风1-2级/北风1-2级,晴/多云
2019年08月05日,36℃/26℃,南风1-2级/南风1-2级,晴/多云
2019年08月06日,36℃/26℃,北风1-2级/北风1-2级,晴/多云
2019年08月07日,35℃/26℃,北风1-2级/北风1-2级,阵雨/阵雨
2019年08月08日,34℃/25℃,北风1-2级/北风1-2级,阵雨/多云
2019年08月09日,36℃/26℃,北风1-2级/北风1-2级,多云/多云
2019年08月10日,35℃/25℃,北风1-2级/北风1-2级,晴/多云
2019年08月11日,37℃/25℃,北风1-2级/北风1-2级,晴/多云
2019年08月12日,37℃/26℃,南风1-2级/南风1-2级,晴/晴
2019年08月13日,37℃/26℃,南风1-2级/南风1-2级,晴/晴
2019年08月14日,37℃/25℃,北风1-2级/北风1-2级,晴/晴
2019年08月15日,37℃/26℃,北风1-2级/北风1-2级,晴/晴
2019年08月16日,37℃/26℃,南风1-2级/南风1-2级,晴/晴
2019年08月17日,37℃/27℃,南风1-2级/南风1-2级,晴/晴
2019年08月18日,38℃/26℃,南风1-2级/南风1-2级,晴/多云
2019年08月19日,38℃/26℃,北风1-2级/北风1-2级,晴/晴
2019年08月20日,39℃/26℃,南风1-2级/南风1-2级,晴/晴
2019年08月21日,38℃/26℃,南风1-2级/南风1-2级,晴/晴
2019年08月22日,37℃/24℃,北风1-2级/北风1-2级,晴/晴
2019年08月23日,36℃/26℃,北风1-2级/北风1-2级,晴/多云
2019年08月24日,36℃/26℃,北风1-2级/北风1-2级,多云/多云
2019年08月25日,35℃/25℃,北风1-2级/北风1-2级,多云/阵雨
2019年08月26日,31℃/25℃,北风1-2级/北风1-2级,小雨/多云
2019年08月27日,35℃/26℃,南风1-2级/南风1-2级,多云/多云
2019年08月28日,33℃/23℃,北风1-2级/北风1-2级,多云/多云
2019年08月29日,29℃/23℃,北风1-2级/北风1-2级,多云/阴
2019年08月30日,31℃/22℃,北风1-2级/北风1-2级,多云/多云
